t,s,phi1,Ds,Dphi,u,DDs,DDphi
5.4,0.135617328943762,-1.70303947911827,-0.90077543280823,-2.23428228512726,-17.619108962464,-4.88229034148902,30.0807275473061
5.40133333333333,0.134413137875787,-1.70599050770531,-0.907211177658068,-2.19415684154608,-17.553661073387,-4.78388798568796,30.0575086529774
5.40266666666667,0.133200487368008,-1.70888799839831,-0.913514541387993,-2.15405892015478,-17.4849639046522,-4.68489590300825,30.0372306702663
5.404,0.131979545512102,-1.71173199584289,-0.919684736367202,-2.1139849496606,-17.4131051172942,-4.58536241930431,30.0198481939813
5.40533333333333,0.13075048118003,-1.71452254031695,-0.925721021916535,-2.07393141524623,-17.3381362196731,-4.48531567351803,30.0053227806541
5.40666666666667,0.12951346402404,-1.71725966773063,-0.931622704308475,-2.03389485856984,-17.2600897099494,-4.38477318135491,29.9936193671375
5.408,0.12826866447666,-1.71994340962638,-0.937389136767149,-1.99387187776502,-17.1790024270611,-4.28375488774184,29.9847004432602
5.40933333333333,0.127016253750706,-1.72257379317889,-0.943019719468319,-1.95385912744095,-17.0949230223413,-4.18228735100321,29.9785239121465
5.41066666666667,0.125756403839276,-1.72515084119512,-0.948513899539399,-1.91385331868215,-17.0079108224898,-4.08040311344517,29.9750431659501
5.412,0.124489287515752,-1.72767457211431,-0.953871171059443,-1.87385121904867,-16.9180342864013,-3.97813984323262,29.9742073260277
5.41333333333333,0.123215078333801,-1.73014500000798,-0.959091075059148,-1.83384965257603,-16.8253645786189,-3.87553673913376,29.9759629587009
5.41466666666667,0.121933950627372,-1.7325621345799,-0.964173199520856,-1.79384549977517,-16.729968477569,-3.7726305567582,29.9802561713763
5.416,0.120646079510702,-1.7349259811661,-0.969117179378544,-1.7538356976326,-16.6319060946364,-3.66945432477438,29.9870334575353
5.41733333333333,0.11935164087831,-1.73723654073491,-0.97392269651784,-1.71381723961021,-16.5312265854069,-3.56603493351049,29.996243202681
5.41866666666667,0.118050811404997,-1.73949380988691,-0.978589479776012,-1.67378717564538,-16.4279592042606,-3.46238810885504,30.0078387199249
