t,s,phi1,phi2,phi3,Ds,Dphi1,Dphi2,Dphi3,u
9.01,-0.360900832418999,14.6250378139627,-5.52549721311935,7.34649498210828,-0.918252706904786,-2.25259349592953,-12.5804293706369,14.4466331101106,-2.90013265827005
9.015,-0.365526076164362,14.6119797192005,-5.58747871882155,7.41809170681862,-0.931563537823281,-2.9916224569609,-12.1992620413786,14.1725594816754,-2.4279453492059
9.02,-0.370211989018868,14.5953637373497,-5.64747251788019,7.48820752553989,-0.942498525578044,-3.67161577430884,-11.797678741777,13.8552569177756,-1.95575804014192
9.025,-0.374946912278536,14.5754597674637,-5.70538775898687,7.55665498630591,-0.951102407176349,-4.29011468955733,-11.3802836547933,13.5117711353023,-1.50241606575943
9.03,-0.37971936605529,14.5525597250103,-5.76116460448227,7.62333377061992,-0.957430818534257,-4.84767514152024,-10.9513206061662,13.1579136372286,-1.04907409137711
9.035,-0.384518049276973,14.5269775418714,-5.81477423035624,7.68823069345477,-0.961550294476643,-5.34786776624316,-10.5146730644112,12.8082617126085,-0.619439777761466
9.04,-0.389331839791195,14.4990491492922,-5.86621881380287,7.75141969442771,-0.963538267762373,-5.79727729956177,-10.073864427445,12.4761578702379,-0.18980546414582
9.045,-0.394150251282107,14.4690403027533,-5.91547783619891,7.81301687096007,-0.963472968022206,-6.2021013895259,-9.6324390954283,12.1699274072141,0.212196728751541
9.05,-0.398963320377583,14.4371161195042,-5.96252168512014,7.8731474382897,-0.961416503106544,-6.56587460977005,-9.19106981629927,11.8904526214572,0.614198921649045
9.055,-0.403761183707599,14.4034612465811,-6.00735418907584,7.93195683754636,-0.957433645040351,-6.89295452553599,-8.74887429413733,11.6383985751391,0.985510743250418
9.06,-0.408534382709762,14.3682459200662,-6.04997440617719,7.98958463161729,-0.951594094320304,-7.187322437969,-8.30506572558353,11.4139152453503,1.35682256485192
9.065,-0.413273863629296,14.3316259650879,-6.09037662413718,8.04616450514709,-0.943972479914803,-7.45258338411696,-7.85895279984182,11.2166375241004,1.69518014472896
9.07,-0.417970977519057,14.2937427958206,-6.12855036027068,8.10182426453783,-0.934648359263952,-7.69196613693116,-7.40993969867781,11.0456852183172,2.03353772460613
9.075,-0.422617480239519,14.2547234154848,-6.16448036149439,8.15668583794892,-0.923706218279581,-7.90832320526563,-6.95752609641989,10.8996630498477,2.3374001677951
9.08,-0.427205532458778,14.2146804163469,-6.19814660432682,8.21086527529721,-0.911235471345234,-8.10413083387747,-6.50130715995869,10.7766606554576,2.64126261098396
9.085,-0.431727699652563,14.1737119797197,-6.22952429488841,8.264472748257,-0.897330461316161,-8.28148900342702,-6.04097354874669,10.6742525868312,2.90974156991035
9.09,-0.436176952104218,14.1319018759619,-6.25858386890137,8.31761255025991,-0.882090459519344,-8.44212143047735,-5.57631141479928,10.5894983105716,3.17822052883665
9.095,-0.440546527235549,14.0893204581689,-6.28529026889561,8.3703817599769,-0.86564122904631,-8.58761295120058,-5.10704801219705,10.5192090344247,3.41101125547975
9.1,-0.444830516175614,14.0460376758134,-6.3096215467924,8.42284610304026,-0.848123115303213,-8.72033072382666,-4.63373838152965,10.460877022995,3.64380198212277
9.105,-0.4490243771832,14.0021196840355,-6.33158226460045,8.47504246503689,-0.829526832018293,-8.84232380264323,-4.15876303534498,10.4115334994229,3.85178624554453
9.11,-0.453123084829287,13.9576189169778,-6.35118045477637,8.5269997893958,-0.809812933455499,-8.95572179318727,-3.68424937739791,10.3684109325602,4.05977050896622
9.115,-0.457121015904237,13.9125738502893,-6.36842629158937,8.57873976333433,-0.788922922471272,-9.06280727927272,-3.21193870344735,10.329033068367,4.28278661387005
9.12,-0.461011949417787,13.8670090011255,-6.38333209112125,8.63027681785799,-0.766779250514595,-9.16601582299019,-2.74318620125752,10.2912149299128,4.50580271877388
9.125,-0.464789066599046,13.8209349281484,-6.3959123112664,8.68161812776053,-0.743285317626971,-9.26793596470707,-2.27896095059734,10.2530628173754,4.79438445818487
9.13,-0.468444950896509,13.7743482315264,-6.40618355173182,8.73276361162403,-0.718325472442402,-9.37130922306769,-1.81984592324003,10.2129743080418,5.08296619759596
9.135,-0.471971587978039,13.7272315529343,-6.41416455403709,8.78370593181871,-0.69176501218744,-9.479030094993,-1.3660379829642,10.1696382563075,5.45545531445778
9.14,-0.475360365730883,13.6795535755535,-6.4198762015144,8.83443049450313,-0.663450182681127,-9.59414605568089,-0.917347885552577,10.122034793677,5.82794443131973
9.145,-0.478602074261658,13.6312690240717,-6.42334151930851,8.88491544962402,-0.633208178335058,-9.7198575586059,-0.473200278793278,10.0694353287635,6.2688121254039
9.15,-0.481686905896365,13.5823186646832,-6.42458567437679,8.93513169091641,-0.600847142153311,-9.85951803551952,-0.0326337024785408,10.0114025472892,6.70967981948822
9.155,-0.484604455180375,13.5326293050888,-6.42363597548921,8.98504285590352,-0.566156165732528,-10.0166338964499,0.405699411594006,9.94779041208492,7.19590338444867
9.16,-0.487343234635016,13.4821097470206,-6.42051120975246,9.03461284950712,-0.528959957518533,-10.1947695849087,0.843895978172819,9.87877721655308,7.68212694940928
9.165,-0.489889865888431,13.4306398205765,-6.41518827560417,9.08382436033789,-0.489261072800011,-10.3975255182658,1.28606406471135,9.80482284115764,8.19279596005954
9.17,-0.492231600887221,13.3780861867374,-6.40763590564859,9.13265383635461,-0.447019061792509,-10.6287379630554,1.73642153349408,9.72663237897797,8.70346497070962
9.175,-0.494355699605989,13.324298157256,-6.39780329080435,9.18108392900019,-0.402208332315698,-10.8920301526666,2.19907936017072,9.64538547269016,9.21938935141596
9.18,-0.496249359006679,13.2691071673546,-6.38561873401205,9.2291045839174,-0.354825364433328,-11.1907905613087,2.67807449892567,9.56274584293208,9.73531373212211
9.185,-0.497899718318486,13.2123288501346,-6.37099240884925,9.27671354967094,-0.304887428724294,-11.5280264466869,3.17715225980466,9.48085549323381,10.240625951622
9.19,-0.499294029969162,13.1537783473166,-6.35383505743072,9.32392356278602,-0.252417371637738,-11.9048397411164,3.69744535419843,9.40259767153552,10.7459381711217
9.195,-0.500419797366606,13.0932213878585,-6.33399075673982,9.37075789351191,-0.197479417499067,-12.3223030592401,4.24043900758147,9.33254883106423,11.2286710790213
9.2,-0.501264852520185,13.0304728602195,-6.31137156597511,9.41727090121515,-0.140146614688409,-12.7742300519519,4.79765592504189,9.27655557055995,11.7114039869209
9.205,-0.501817385766962,12.965422260781,-6.285991926218,9.46355343872182,-0.0804883879639242,-13.2454247635088,5.34809966388849,9.24160367395163,12.1610681575043
9.21,-0.502065945771697,12.8980336938467,-6.25796866043274,9.50973285231749,-0.0185705384617332,-13.7116816315311,5.8582546336513,9.23581811035713,12.6107323280877
9.215,-0.501999520255561,12.8283141885209,-6.22746060983109,9.55594168983377,0.0455085132118561,-14.1317062519304,6.27089729532467,9.26919692707693,13.0152051930687
9.22,-0.50160764049253,12.7566500483027,-6.19515751060675,9.60238810086325,0.111588182768943,-14.4596822244914,6.52135659997897,9.34752440118588,13.4196780580498
9.225,-0.500880503343767,12.6837110870748,-6.16219465923356,9.6493593705906,0.179532832133747,-14.6767218687527,6.58065190425248,9.46952235936443,13.7646647169783
9.23,-0.499809190946734,12.6100994992881,-6.12962824292993,9.69709029761859,0.249190636169252,-14.7752455497435,6.43439055026384,9.63144133527747,14.109651375907
9.235,-0.498385673812519,12.5363459601504,-6.09842923424594,9.74576140779091,0.320392519912228,-14.7586538277456,6.08232020042355,9.82712358808282,14.3804238277497
9.24,-0.496602810825837,12.4629096256262,-6.06948339106325,9.79549895419224,0.392952158573429,-14.6413274582935,5.53832883743352,10.0480031024318,14.6511962795925
9.245,-0.494454349245034,12.3901781324365,-6.04359125659519,9.84637491714821,0.466665977537417,-14.4486273921748,4.83044476428781,10.2831055884685,14.834665822838
9.25,-0.491934924702082,12.3184675980595,-6.0214681593867,9.89840700422538,0.541313152362634,-14.2168947754295,4.00083660427249,10.5190484818305,15.0181353660833
9.255,-0.489040241709491,12.2479638506952,-6.00369474769701,9.95157379080626,0.616676654787931,-13.9888292100825,3.10357200061096,10.7448876262826,15.1048672533999
9.26,-0.485767584000195,12.1785532920759,-5.99051159268815,10.0058500736554,0.692503194864642,-13.7821760927873,2.16940910034135,10.9626803165066,15.1915991407164
9.265,-0.48211542735065,12.1101014235682,-5.98206065948116,10.0611885911163,0.76847011888314,-13.5998360934676,1.20626961193893,11.1716828512794,15.1774544406538
9.27,-0.478083585478672,12.0424934006937,-5.97847608184383,10.1175464569368,0.844292394236747,-13.4414902507526,0.219127009845272,11.3718580854404,15.1633097405912
9.275,-0.473673221013555,11.9756316018907,-5.97988322956309,10.1748863076467,0.919725654014762,-13.3036282747676,-0.789673642941464,11.5641842870827,15.0490069278852
9.28,-0.468886845496079,11.9094356285148,-5.98639870844502,10.2331763025574,0.994566197002254,-13.1795485471345,-1.82041569486374,11.7506551375526,14.9347041151793
9.285,-0.463728292748776,11.8438437553296,-5.99813240079882,10.2923911017419,1.06864364499088,-13.0594415810526,-2.87602498348674,11.9342398796485,14.7226566357769
9.29,-0.458202012887442,11.7788579166324,-6.01522585082452,10.3525290667163,1.14166014932328,-12.9334253805896,-3.95861024257201,12.1185783652713,14.5106091563746
9.295,-0.452313612322353,11.7145356204962,-6.03778611816575,10.4135977672105,1.21337057412067,-12.7922711128179,-5.06303239967552,12.3098915781132,14.2009392235973
9.3,-0.446070128718525,11.6509760763551,-6.06589513531391,10.4756445989204,1.28356513901462,-12.6263458979054,-6.18405441372604,12.515834656533,13.89126929082
9.305,-0.439479876279173,11.5883276279147,-6.09962682749125,10.5387674583155,1.35201301305745,-12.4259434048222,-7.31769641084058,12.7450045562416,13.4797524674033
9.31,-0.432552445745689,11.5267877531512,-6.139047112651,10.6031147426397,1.41846231472242,-12.18128385134,-8.46123568432759,13.0069400503021,13.0682356439865
9.315,-0.425298704397661,11.4666030643122,-6.18421390147722,10.6688853499105,1.48264011190354,-11.882514004033,-9.61320669468374,13.3121217291299,12.5478610696559
9.32,-0.417730796052855,11.4080693079163,-6.23517709738493,10.73632867892,1.54425242191573,-11.5197071782766,-10.7734010695971,13.6719720004925,12.0274864953251
9.325,-0.40986214106723,11.3515313647531,-6.29197859652005,10.8057446292336,1.6029842114947,-11.0828632382487,-11.9428676039445,14.0988550895095,11.3931737186833
9.33,-0.401707436422677,11.2973832516892,-6.35465229168383,10.8774836009554,1.65849939778984,-10.561908362658,-13.1239125268387,14.6060765438081,10.7588609420417
9.335,-0.393283509123742,11.2460775117565,-6.42326416071882,10.9519625895288,1.71046813496089,-9.94454247324584,-14.3238582611934,15.2046963232153,10.0132668510326
9.34,-0.384609176013475,11.1981264610843,-6.49795332084421,11.0296945415754,1.75863696464796,-9.21459250148171,-15.5586910447013,15.9045721649622,9.26767276002383
9.345,-0.375703885856812,11.1541464500087,-6.57893758502027,11.1111955210028,1.8027967083504,-8.351151344188,-16.8467021664719,16.7095055189866,8.4255226242992
9.35,-0.366588108111674,11.1148803892028,-6.66653909335255,11.196960220012,1.84277499537431,-7.32684372314113,-18.2087319770302,17.6124187672515,7.58337248857488
9.355,-0.357283256984788,11.0811816860566,-6.76115045363199,11.2873978664035,1.8784108588625,-6.11148937128388,-19.6644758951382,18.5918875093203,6.67133049887287
9.36,-0.347811568379506,11.0541475839651,-6.86332739487553,11.3828259136242,1.90949470202019,-4.66152688947111,-21.229228133047,19.5915545948583,5.75928850917118
9.365,-0.338196127934963,11.0350891920089,-6.97366007695185,11.4831848943173,1.93591072233266,-2.93963461617321,-22.8873767630751,20.4884477672284,4.8102222145352
9.37,-0.328460388589458,11.0252081977381,-7.09227829848093,11.5872968364987,1.95759109567201,-0.972895078734403,-24.5462384781668,21.0665184497951,3.86115591989922
9.375,-0.318628132282359,11.0255785260345,-7.21883055666918,11.6928436549581,1.97450656808253,1.14491973649921,-26.0343558747302,21.0159983540911,2.90687698135828
9.38,-0.30872324544384,11.0365517597734,-7.35194624176553,11.7959873244344,1.98664115685188,3.19173588107023,-27.0943862053452,20.0204513410786,1.952598042817
9.385,-0.298769507664509,11.0567515363774,-7.48861837219693,11.8913586771211,1.99407141255729,4.82143400743136,-27.4880233186843,18.013340343418,1.0209870818938
9.39,-0.288790274602509,11.0836542166453,-7.62555878183441,11.9746380861179,1.99687308795896,5.81835865872139,-27.1788971179832,15.2219134327608,0.0893761209702637
9.395,-0.278808466922693,11.1138060216015,-7.75951391228733,12.0430118904328,1.995106519937,6.1368632956044,-26.3435271494804,12.1343114282608,-0.79383378523644
9.4,-0.268846551248208,11.1441392732889,-7.88855166479669,12.096154786196,1.98894149745164,5.93051509153798,-25.2566823280345,9.17088194507731,-1.67704369144346
9.405,-0.258926027417686,11.172573447268,-8.01205895091274,12.1353378481893,1.97857043445805,5.39425380613047,-24.1376527287499,6.54237279116915,-2.48674608929883
9.41,-0.249067644639868,11.1978183441908,-8.13013872527419,12.1622990297136,1.96411613774765,4.68378891710987,-23.1158293237528,4.30878990164607,-3.29644848715449
9.415,-0.239291257175632,11.2193023359168,-8.24346476472315,12.178989802277,1.94584371030067,3.90367173612963,-22.2410520131299,2.4189012903993,-4.01011051830517
9.42,-0.229615094921056,11.2368207954713,-8.35281398811616,12.1869667202957,1.92406424245497,3.10037515876867,-21.5232896883754,0.814657521678451,-4.7237725494556
9.425,-0.220056158978352,11.2503151747326,-8.45895048534374,12.1875085214572,1.89897153121176,2.29943154225515,-20.9557464185766,-0.563615863494324,-5.32528347999907
9.43,-0.210630406098799,11.2598341107498,-8.56259066267835,12.1816316173397,1.87086214033571,1.5091093906213,-20.5221287653005,-1.76769144165026,-5.92679441054234
9.435,-0.20135218439842,11.2654469232083,-8.66435527875454,12.1701194516218,1.84005460228014,0.729732272692783,-20.2054630355952,-2.8380132726738,-6.40859230822267
9.44,-0.192234084951809,11.267176856207,-8.76480044396539,12.1535067765731,1.80684402920715,-0.043403857303006,-19.9927417857686,-3.80248555231526,-6.89039020590283
9.445,-0.183287342937948,11.2650320872042,-8.86442155114149,12.1322465354927,1.77151813706656,-0.815245189804259,-19.8716561835507,-4.68386542786964,-7.25307216900187
9.45,-0.174521854505783,11.2590073742583,-8.96365090104767,12.1067244981971,1.73435720424918,-1.59037831975626,-19.830490980988,-5.5002650228106,-7.61575413210092
9.455,-0.165946176774211,11.2490840560278,-9.0628577023831,12.0772592610204,1.69563407158673,-2.37303024661222,-19.858124514443,-6.26515143679167,-7.86747888684583
9.46,-0.15756752846437,11.2352300615563,-9.16234804779677,12.044102324314,1.65561411987805,-3.16706771703232,-19.9440346943668,-6.98735010317337,-8.11920364159084
9.465,-0.149391825468251,11.21739040389,-9.26237527494371,12.0074557443572,1.61455446162549,-3.97588286731016,-20.080311186898,-7.67232676413978,-8.27487107050659
9.47,-0.141423377871921,11.1954632393328,-9.36319207151283,11.9674740078494,1.57271172919209,-4.80225737805365,-20.2607406235574,-8.32347274545747,-8.43053849942239
9.475,-0.133665431713847,11.1693452789161,-9.46501599258812,11.9243032509164,1.53031495992647,-5.64759875389893,-20.47776335144,-8.94224270064552,-8.50897987728026
9.48,-0.126120418774687,11.1389445304833,-9.5680133509983,11.8781029029248,1.48755553155416,-6.51168738460161,-20.7231064879207,-9.52867926098732,-8.58742125513816
9.485,-0.118789956577321,11.1041802986895,-9.67229921731645,11.8290456864819,1.44458716217771,-7.39267654503439,-20.9877839206543,-10.0814130355288,-8.60843184617883
9.49,-0.111674848386821,11.0649831850021,-9.77793741986036,11.7773176174356,1.40152591027659,-8.28709239518947,-21.2620963075754,-10.5976626110803,-8.6294424372195
9.495,-0.104775085039632,11.021295105397,-9.88494068855879,11.7231177543261,1.35845034654983,-9.18984491129087,-21.5356408564772,-11.0732461259179,-8.61245553487121
9.5,-0.0980904094635947,10.9730806535539,-9.99329587005884,11.6666198359254,1.31544504452464,-10.0960202948534,-21.7988475350122,-11.5046168001753,-8.59546863252292
9.505,-0.0916204232637041,10.9203515837253,-10.1029104479051,11.6080798786603,1.27257748031745,-10.9970416619866,-22.039483330597,-11.8855647442568,-8.5572617817594
9.51,-0.0853643256976604,10.8631622648886,-10.2136215439005,11.5478064669467,1.22988446463598,-11.8825368930566,-22.2446768282813,-12.209497909096,-8.51905493099589
